district,reg_year,reg_month,count_lag_month,count_lag_year,count,male_15_24yr_2011,total_population_2011,sex_ratio_2011,total_non_worker,gdp_2011_12,class
Baghpat,2016,6,370,367,367,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2016,7,367,357,357,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2016,8,357,329,329,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2016,9,329,327,327,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2016,10,327,343,343,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2016,11,343,300,300,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2016,12,300,337,337,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,1,337,329,423,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,2,423,280,267,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,3,267,340,330,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,4,330,301,309,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,5,309,370,317,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,6,317,367,316,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,7,316,357,414,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,8,414,329,478,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,9,478,327,436,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,10,436,343,470,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,11,470,300,404,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2017,12,404,337,341,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,1,341,423,424,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,2,424,267,742,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,3,742,330,546,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,4,546,309,367,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,5,367,317,468,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,6,468,316,542,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,7,542,414,456,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,8,456,478,472,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,9,472,436,481,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,10,481,470,420,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,11,420,404,477,156158.0,1247389.0,846.0,886353.0,4253.67,4
Baghpat,2018,12,477,341,486,156158.0,1247389.0,846.0,886353.0,4253.67,4
Bahraich,2016,1,320,320,320,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,2,320,315,315,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,3,315,366,366,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,4,366,378,378,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,5,378,536,536,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,6,536,503,503,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,7,503,536,536,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,8,536,697,697,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,9,697,499,499,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,10,499,478,478,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,11,478,419,419,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2016,12,419,528,528,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,1,528,320,681,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,2,681,315,230,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,3,230,366,372,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,4,372,378,480,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,5,480,536,628,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,6,628,503,600,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,7,600,536,639,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,8,639,697,637,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,9,637,499,637,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,10,637,478,738,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,11,738,419,619,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2017,12,619,528,507,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,1,507,681,472,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,2,472,230,525,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,3,525,372,533,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,4,533,480,528,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,5,528,628,698,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,6,698,600,571,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,7,571,639,593,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,8,593,637,564,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,9,564,637,535,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,10,535,738,521,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,11,521,619,670,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Bahraich,2018,12,670,507,844,321734.0,3005860.0,862.0,2335571.0,3630.16,0
Ballia,2016,1,258,258,258,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,2,258,271,271,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,3,271,343,343,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,4,343,222,222,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,5,222,331,331,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,6,331,353,353,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,7,353,377,377,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,8,377,383,383,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,9,383,395,395,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,10,395,469,469,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,11,469,358,358,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2016,12,358,375,375,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,1,375,258,434,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,2,434,271,242,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,3,242,343,323,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,4,323,222,419,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,5,419,331,500,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,6,500,353,729,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,7,729,377,492,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,8,492,383,509,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,9,509,395,432,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,10,432,469,455,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,11,455,358,389,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2017,12,389,375,301,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,1,301,434,264,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,2,264,242,360,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,3,360,323,406,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,4,406,419,411,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,5,411,500,549,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,6,549,729,434,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,7,434,492,400,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,8,400,509,410,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,9,410,432,364,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,10,364,455,369,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,11,369,389,343,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Ballia,2018,12,343,301,354,346070.0,3224020.0,959.0,2220291.0,4602.92,0
Balrampur,2016,1,155,155,155,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,2,155,119,119,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,3,119,171,171,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,4,171,116,116,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,5,116,192,192,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,6,192,165,165,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,7,165,215,215,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,8,215,191,191,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,9,191,133,133,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,10,133,168,168,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,11,168,105,105,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2016,12,105,222,222,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,1,222,155,159,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,2,159,119,132,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,3,132,171,175,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,4,175,116,196,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,5,196,192,255,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,6,255,165,255,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,7,255,215,263,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,8,263,191,187,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,9,187,133,191,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,10,191,168,207,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,11,207,105,225,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2017,12,225,222,155,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,1,155,159,188,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,2,188,132,176,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,3,176,175,165,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,4,165,196,211,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,5,211,255,219,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,6,219,255,186,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,7,186,263,193,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,8,193,187,186,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,9,186,191,170,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,10,170,207,181,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,11,181,225,173,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Balrampur,2018,12,173,155,256,198835.0,1965716.0,896.0,1388412.0,3132.64,10
Banda,2016,1,215,215,215,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,2,215,181,181,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,3,181,172,172,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,4,172,159,159,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,5,159,260,260,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,6,260,219,219,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,7,219,258,258,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,8,258,234,234,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,9,234,205,205,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,10,205,232,232,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,11,232,188,188,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2016,12,188,205,205,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,1,205,215,316,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,2,316,181,156,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,3,156,172,293,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,4,293,159,228,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,5,228,260,276,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,6,276,219,229,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,7,229,258,306,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,8,306,234,305,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,9,305,205,358,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,10,358,232,340,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,11,340,188,412,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2017,12,412,205,277,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,1,277,316,291,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,2,291,156,270,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,3,270,293,308,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,4,308,228,262,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,5,262,276,379,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,6,379,229,317,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,7,317,306,315,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,8,315,305,306,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,9,306,358,290,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,10,290,340,256,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,11,256,412,289,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Banda,2018,12,289,277,225,190833.0,1742857.0,853.0,1097721.0,3169.17,1
Barabanki,2016,1,295,295,295,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,2,295,310,310,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,3,310,363,363,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,4,363,285,285,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,5,285,364,364,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,6,364,322,322,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,7,322,473,473,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,8,473,383,383,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,9,383,322,322,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,10,322,358,358,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,11,358,349,349,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2016,12,349,449,449,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,1,449,295,671,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,2,671,310,333,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,3,333,363,523,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,4,523,285,779,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,5,779,364,523,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,6,523,322,428,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,7,428,473,579,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,8,579,383,500,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,9,500,322,477,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,10,477,358,536,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,11,536,349,448,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2017,12,448,449,452,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,1,452,671,498,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,2,498,333,453,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,3,453,523,744,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,4,744,779,707,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,5,707,523,1038,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,6,1038,428,876,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,7,876,579,924,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,8,924,500,797,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,9,797,477,719,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,10,719,536,678,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,11,678,448,615,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Barabanki,2018,12,615,452,748,356385.0,3220419.0,881.0,2067849.0,4918.11,0
Bareilly,2016,1,625,625,625,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,2,625,792,792,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,3,792,889,889,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,4,889,733,733,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,5,733,807,807,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,6,807,788,788,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,7,788,1014,1014,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,8,1014,989,989,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,9,989,732,732,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,10,732,865,865,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,11,865,638,638,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2016,12,638,696,696,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,1,696,625,1052,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,2,1052,792,509,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,3,509,889,860,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,4,860,733,997,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,5,997,807,870,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,6,870,788,862,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,7,862,1014,1085,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,8,1085,989,1092,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,9,1092,732,1097,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,10,1097,865,1159,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,11,1159,638,953,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2017,12,953,696,1305,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,1,1305,1052,1253,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,2,1253,509,1255,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,3,1255,860,1553,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,4,1553,997,1238,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,5,1238,870,1646,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,6,1646,862,1760,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,7,1760,1085,1767,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,8,1767,1092,1819,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,9,1819,1097,1661,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,10,1661,1159,1439,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,11,1439,953,1483,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Bareilly,2018,12,1483,1305,1356,526699.0,4448154.0,867.0,3046388.0,11135.14,2
Basti,2016,1,287,287,287,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,2,287,196,196,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,3,196,226,226,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,4,226,199,199,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,5,199,299,299,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,6,299,326,326,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,7,326,310,310,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,8,310,393,393,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,9,393,298,298,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,10,298,302,302,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,11,302,310,310,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2016,12,310,268,268,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,1,268,287,316,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,2,316,196,177,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,3,177,226,324,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,4,324,199,317,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,5,317,299,396,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,6,396,326,402,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,7,402,310,475,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,8,475,393,452,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,9,452,298,419,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,10,419,302,389,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,11,389,310,386,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2017,12,386,268,343,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,1,343,316,361,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,2,361,177,398,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,3,398,324,382,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,4,382,317,412,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,5,412,396,596,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,6,596,402,454,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,7,454,475,452,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,8,452,452,437,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,9,437,419,358,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,10,358,389,398,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,11,398,386,350,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Basti,2018,12,350,343,403,250681.0,2446057.0,942.0,1680776.0,3181.55,3
Bhadohi,2016,1,123,123,123,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,2,123,169,169,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,3,169,138,138,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,4,138,114,114,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,5,114,144,144,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,6,144,190,190,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,7,190,200,200,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,8,200,160,160,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,9,160,195,195,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,10,195,152,152,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,11,152,93,93,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2016,12,93,151,151,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,1,151,123,202,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,2,202,169,81,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,3,81,138,114,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,4,114,114,174,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,5,174,144,218,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,6,218,190,173,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,7,173,200,173,181288.0,1554919.0,921.0,1107605.0,3230.77,1
Bhadohi,2017,8,173,160,225,181288.0,1554919.0,921.0,1107605.0,3230.77,1
