district,ps,reg_year,reg_month,count
KANPUR CITY,SHIVRAJPUR,2016,6,13
KANPUR CITY,SHIVRAJPUR,2016,7,17
KANPUR CITY,SHIVRAJPUR,2016,8,46
KANPUR CITY,SHIVRAJPUR,2016,9,14
KANPUR CITY,SHIVRAJPUR,2016,10,23
KANPUR CITY,SHIVRAJPUR,2016,11,23
KANPUR CITY,SHIVRAJPUR,2016,12,16
KANPUR CITY,SHIVRAJPUR,2017,1,23
KANPUR CITY,SHIVRAJPUR,2017,2,6
KANPUR CITY,SHIVRAJPUR,2017,3,25
KANPUR CITY,SHIVRAJPUR,2017,4,14
KANPUR CITY,SHIVRAJPUR,2017,5,13
KANPUR CITY,SHIVRAJPUR,2017,6,15
KANPUR CITY,SHIVRAJPUR,2017,7,18
KANPUR CITY,SHIVRAJPUR,2017,8,29
KANPUR CITY,SHIVRAJPUR,2017,9,38
KANPUR CITY,SHIVRAJPUR,2017,10,24
KANPUR CITY,SHIVRAJPUR,2017,11,19
KANPUR CITY,SHIVRAJPUR,2017,12,14
KANPUR CITY,SHIVRAJPUR,2018,1,7
KANPUR CITY,SHIVRAJPUR,2018,2,13
KANPUR CITY,SHIVRAJPUR,2018,3,14
KANPUR CITY,SHIVRAJPUR,2018,4,11
KANPUR CITY,SHIVRAJPUR,2018,5,8
KANPUR CITY,SHIVRAJPUR,2018,6,14
KANPUR CITY,SHIVRAJPUR,2018,7,16
KANPUR CITY,SHIVRAJPUR,2018,8,22
KANPUR CITY,SHIVRAJPUR,2018,9,9
KANPUR CITY,SHIVRAJPUR,2018,10,10
KANPUR CITY,SHIVRAJPUR,2018,11,15
KANPUR CITY,SHIVRAJPUR,2018,12,15
KANPUR CITY,SISAMAU,2016,1,7
KANPUR CITY,SISAMAU,2016,2,6
KANPUR CITY,SISAMAU,2016,3,0
KANPUR CITY,SISAMAU,2016,4,13
KANPUR CITY,SISAMAU,2016,5,6
KANPUR CITY,SISAMAU,2016,6,2
KANPUR CITY,SISAMAU,2016,7,6
KANPUR CITY,SISAMAU,2016,8,6
KANPUR CITY,SISAMAU,2016,9,2
KANPUR CITY,SISAMAU,2016,10,4
KANPUR CITY,SISAMAU,2016,11,12
KANPUR CITY,SISAMAU,2016,12,9
KANPUR CITY,SISAMAU,2017,1,6
KANPUR CITY,SISAMAU,2017,2,6
KANPUR CITY,SISAMAU,2017,3,9
KANPUR CITY,SISAMAU,2017,4,9
KANPUR CITY,SISAMAU,2017,5,8
KANPUR CITY,SISAMAU,2017,6,8
KANPUR CITY,SISAMAU,2017,7,10
KANPUR CITY,SISAMAU,2017,8,30
KANPUR CITY,SISAMAU,2017,9,12
KANPUR CITY,SISAMAU,2017,10,16
KANPUR CITY,SISAMAU,2017,11,15
KANPUR CITY,SISAMAU,2017,12,6
KANPUR CITY,SISAMAU,2018,1,7
KANPUR CITY,SISAMAU,2018,2,7
KANPUR CITY,SISAMAU,2018,3,12
KANPUR CITY,SISAMAU,2018,4,11
KANPUR CITY,SISAMAU,2018,5,6
KANPUR CITY,SISAMAU,2018,6,18
KANPUR CITY,SISAMAU,2018,7,11
KANPUR CITY,SISAMAU,2018,8,8
KANPUR CITY,SISAMAU,2018,9,10
KANPUR CITY,SISAMAU,2018,10,7
KANPUR CITY,SISAMAU,2018,11,18
KANPUR CITY,SISAMAU,2018,12,15
KANPUR CITY,SWAROP NAGAR,2016,1,24
KANPUR CITY,SWAROP NAGAR,2016,2,29
KANPUR CITY,SWAROP NAGAR,2016,3,23
KANPUR CITY,SWAROP NAGAR,2016,4,3
KANPUR CITY,SWAROP NAGAR,2016,5,6
KANPUR CITY,SWAROP NAGAR,2016,6,16
KANPUR CITY,SWAROP NAGAR,2016,7,5
KANPUR CITY,SWAROP NAGAR,2016,8,16
KANPUR CITY,SWAROP NAGAR,2016,9,17
KANPUR CITY,SWAROP NAGAR,2016,10,12
KANPUR CITY,SWAROP NAGAR,2016,11,10
KANPUR CITY,SWAROP NAGAR,2016,12,7
KANPUR CITY,SWAROP NAGAR,2017,1,19
KANPUR CITY,SWAROP NAGAR,2017,2,4
KANPUR CITY,SWAROP NAGAR,2017,3,16
KANPUR CITY,SWAROP NAGAR,2017,4,10
KANPUR CITY,SWAROP NAGAR,2017,5,11
KANPUR CITY,SWAROP NAGAR,2017,6,12
KANPUR CITY,SWAROP NAGAR,2017,7,16
KANPUR CITY,SWAROP NAGAR,2017,8,27
KANPUR CITY,SWAROP NAGAR,2017,9,48
KANPUR CITY,SWAROP NAGAR,2017,10,19
KANPUR CITY,SWAROP NAGAR,2017,11,20
KANPUR CITY,SWAROP NAGAR,2017,12,25
KANPUR CITY,SWAROP NAGAR,2018,1,13
KANPUR CITY,SWAROP NAGAR,2018,2,14
KANPUR CITY,SWAROP NAGAR,2018,3,21
KANPUR CITY,SWAROP NAGAR,2018,4,27
KANPUR CITY,SWAROP NAGAR,2018,5,23
KANPUR CITY,SWAROP NAGAR,2018,6,27
KANPUR CITY,SWAROP NAGAR,2018,7,17
KANPUR CITY,SWAROP NAGAR,2018,8,10
KANPUR CITY,SWAROP NAGAR,2018,9,23
KANPUR CITY,SWAROP NAGAR,2018,10,29
KANPUR CITY,SWAROP NAGAR,2018,11,18
KANPUR CITY,SWAROP NAGAR,2018,12,20
KANPUR DEHAT,AKBARPUR,2016,1,49
KANPUR DEHAT,AKBARPUR,2016,2,52
KANPUR DEHAT,AKBARPUR,2016,3,39
KANPUR DEHAT,AKBARPUR,2016,4,41
KANPUR DEHAT,AKBARPUR,2016,5,73
KANPUR DEHAT,AKBARPUR,2016,6,49
KANPUR DEHAT,AKBARPUR,2016,7,114
KANPUR DEHAT,AKBARPUR,2016,8,144
KANPUR DEHAT,AKBARPUR,2016,9,53
KANPUR DEHAT,AKBARPUR,2016,10,97
KANPUR DEHAT,AKBARPUR,2016,11,63
KANPUR DEHAT,AKBARPUR,2016,12,42
KANPUR DEHAT,AKBARPUR,2017,1,63
KANPUR DEHAT,AKBARPUR,2017,2,55
KANPUR DEHAT,AKBARPUR,2017,3,60
KANPUR DEHAT,AKBARPUR,2017,4,51
KANPUR DEHAT,AKBARPUR,2017,5,84
KANPUR DEHAT,AKBARPUR,2017,6,99
KANPUR DEHAT,AKBARPUR,2017,7,116
KANPUR DEHAT,AKBARPUR,2017,8,92
KANPUR DEHAT,AKBARPUR,2017,9,138
KANPUR DEHAT,AKBARPUR,2017,10,140
KANPUR DEHAT,AKBARPUR,2017,11,107
KANPUR DEHAT,AKBARPUR,2017,12,62
KANPUR DEHAT,AKBARPUR,2018,1,80
KANPUR DEHAT,AKBARPUR,2018,2,64
KANPUR DEHAT,AKBARPUR,2018,3,53
KANPUR DEHAT,AKBARPUR,2018,4,65
KANPUR DEHAT,AKBARPUR,2018,5,69
KANPUR DEHAT,AKBARPUR,2018,6,77
KANPUR DEHAT,AKBARPUR,2018,7,77
KANPUR DEHAT,AKBARPUR,2018,8,83
KANPUR DEHAT,AKBARPUR,2018,9,57
KANPUR DEHAT,AKBARPUR,2018,10,48
KANPUR DEHAT,AKBARPUR,2018,11,79
KANPUR DEHAT,AKBARPUR,2018,12,62
KANPUR DEHAT,AMRAHAT (GOHANI),2016,1,1
KANPUR DEHAT,AMRAHAT (GOHANI),2016,2,8
KANPUR DEHAT,AMRAHAT (GOHANI),2016,3,3
KANPUR DEHAT,AMRAHAT (GOHANI),2016,4,4
KANPUR DEHAT,AMRAHAT (GOHANI),2016,5,5
KANPUR DEHAT,AMRAHAT (GOHANI),2016,6,6
KANPUR DEHAT,AMRAHAT (GOHANI),2016,7,7
KANPUR DEHAT,AMRAHAT (GOHANI),2016,8,4
KANPUR DEHAT,AMRAHAT (GOHANI),2016,9,9
KANPUR DEHAT,AMRAHAT (GOHANI),2016,10,5
KANPUR DEHAT,AMRAHAT (GOHANI),2016,11,14
KANPUR DEHAT,AMRAHAT (GOHANI),2016,12,5
KANPUR DEHAT,AMRAHAT (GOHANI),2017,1,6
KANPUR DEHAT,AMRAHAT (GOHANI),2017,2,3
KANPUR DEHAT,AMRAHAT (GOHANI),2017,3,12
KANPUR DEHAT,AMRAHAT (GOHANI),2017,4,29
KANPUR DEHAT,AMRAHAT (GOHANI),2017,5,6
KANPUR DEHAT,AMRAHAT (GOHANI),2017,6,5
KANPUR DEHAT,AMRAHAT (GOHANI),2017,7,14
KANPUR DEHAT,AMRAHAT (GOHANI),2017,8,4
KANPUR DEHAT,AMRAHAT (GOHANI),2017,9,53
KANPUR DEHAT,AMRAHAT (GOHANI),2017,10,8
KANPUR DEHAT,AMRAHAT (GOHANI),2017,11,3
KANPUR DEHAT,AMRAHAT (GOHANI),2017,12,6
KANPUR DEHAT,AMRAHAT (GOHANI),2018,1,4
KANPUR DEHAT,AMRAHAT (GOHANI),2018,2,6
KANPUR DEHAT,AMRAHAT (GOHANI),2018,3,4
KANPUR DEHAT,AMRAHAT (GOHANI),2018,4,5
KANPUR DEHAT,AMRAHAT (GOHANI),2018,5,4
KANPUR DEHAT,AMRAHAT (GOHANI),2018,6,3
KANPUR DEHAT,AMRAHAT (GOHANI),2018,7,10
KANPUR DEHAT,AMRAHAT (GOHANI),2018,8,6
KANPUR DEHAT,AMRAHAT (GOHANI),2018,9,3
KANPUR DEHAT,AMRAHAT (GOHANI),2018,10,1
KANPUR DEHAT,AMRAHAT (GOHANI),2018,11,19
KANPUR DEHAT,AMRAHAT (GOHANI),2018,12,1
KANPUR DEHAT,BARAUR,2016,1,4
KANPUR DEHAT,BARAUR,2016,2,4
KANPUR DEHAT,BARAUR,2016,3,3
KANPUR DEHAT,BARAUR,2016,4,8
KANPUR DEHAT,BARAUR,2016,5,9
KANPUR DEHAT,BARAUR,2016,6,5
KANPUR DEHAT,BARAUR,2016,7,17
KANPUR DEHAT,BARAUR,2016,8,5
KANPUR DEHAT,BARAUR,2016,9,3
KANPUR DEHAT,BARAUR,2016,10,24
KANPUR DEHAT,BARAUR,2016,11,22
KANPUR DEHAT,BARAUR,2016,12,18
KANPUR DEHAT,BARAUR,2017,1,4
KANPUR DEHAT,BARAUR,2017,2,7
KANPUR DEHAT,BARAUR,2017,3,7
KANPUR DEHAT,BARAUR,2017,4,11
KANPUR DEHAT,BARAUR,2017,5,12
KANPUR DEHAT,BARAUR,2017,6,10
KANPUR DEHAT,BARAUR,2017,7,12
KANPUR DEHAT,BARAUR,2017,8,12
KANPUR DEHAT,BARAUR,2017,9,42
KANPUR DEHAT,BARAUR,2017,10,14
KANPUR DEHAT,BARAUR,2017,11,10
KANPUR DEHAT,BARAUR,2017,12,6
KANPUR DEHAT,BARAUR,2018,1,46
KANPUR DEHAT,BARAUR,2018,2,3
KANPUR DEHAT,BARAUR,2018,3,10
KANPUR DEHAT,BARAUR,2018,4,10
KANPUR DEHAT,BARAUR,2018,5,16
KANPUR DEHAT,BARAUR,2018,6,5
KANPUR DEHAT,BARAUR,2018,7,18
KANPUR DEHAT,BARAUR,2018,8,48
KANPUR DEHAT,BARAUR,2018,9,3
KANPUR DEHAT,BARAUR,2018,10,3
KANPUR DEHAT,BARAUR,2018,11,6
KANPUR DEHAT,BARAUR,2018,12,4
KANPUR DEHAT,BHOGNIPUR,2016,1,36
KANPUR DEHAT,BHOGNIPUR,2016,2,25
KANPUR DEHAT,BHOGNIPUR,2016,3,36
KANPUR DEHAT,BHOGNIPUR,2016,4,63
KANPUR DEHAT,BHOGNIPUR,2016,5,59
KANPUR DEHAT,BHOGNIPUR,2016,6,57
KANPUR DEHAT,BHOGNIPUR,2016,7,53
KANPUR DEHAT,BHOGNIPUR,2016,8,51
KANPUR DEHAT,BHOGNIPUR,2016,9,64
KANPUR DEHAT,BHOGNIPUR,2016,10,63
KANPUR DEHAT,BHOGNIPUR,2016,11,79
KANPUR DEHAT,BHOGNIPUR,2016,12,51
KANPUR DEHAT,BHOGNIPUR,2017,1,39
KANPUR DEHAT,BHOGNIPUR,2017,2,60
KANPUR DEHAT,BHOGNIPUR,2017,3,42
KANPUR DEHAT,BHOGNIPUR,2017,4,51
KANPUR DEHAT,BHOGNIPUR,2017,5,69
KANPUR DEHAT,BHOGNIPUR,2017,6,73
KANPUR DEHAT,BHOGNIPUR,2017,7,102
KANPUR DEHAT,BHOGNIPUR,2017,8,111
KANPUR DEHAT,BHOGNIPUR,2017,9,97
KANPUR DEHAT,BHOGNIPUR,2017,10,130
KANPUR DEHAT,BHOGNIPUR,2017,11,50
KANPUR DEHAT,BHOGNIPUR,2017,12,132
KANPUR DEHAT,BHOGNIPUR,2018,1,306
KANPUR DEHAT,BHOGNIPUR,2018,2,68
KANPUR DEHAT,BHOGNIPUR,2018,3,48
KANPUR DEHAT,BHOGNIPUR,2018,4,51
KANPUR DEHAT,BHOGNIPUR,2018,5,60
KANPUR DEHAT,BHOGNIPUR,2018,6,213
KANPUR DEHAT,BHOGNIPUR,2018,7,115
KANPUR DEHAT,BHOGNIPUR,2018,8,40
KANPUR DEHAT,BHOGNIPUR,2018,9,33
KANPUR DEHAT,BHOGNIPUR,2018,10,32
KANPUR DEHAT,BHOGNIPUR,2018,11,69
KANPUR DEHAT,BHOGNIPUR,2018,12,41
KANPUR DEHAT,DERAPUR,2016,1,12
KANPUR DEHAT,DERAPUR,2016,2,11
KANPUR DEHAT,DERAPUR,2016,3,14
KANPUR DEHAT,DERAPUR,2016,4,26
KANPUR DEHAT,DERAPUR,2016,5,30
KANPUR DEHAT,DERAPUR,2016,6,25
KANPUR DEHAT,DERAPUR,2016,7,24
KANPUR DEHAT,DERAPUR,2016,8,29
KANPUR DEHAT,DERAPUR,2016,9,20
KANPUR DEHAT,DERAPUR,2016,10,29
KANPUR DEHAT,DERAPUR,2016,11,16
KANPUR DEHAT,DERAPUR,2016,12,34
KANPUR DEHAT,DERAPUR,2017,1,15
KANPUR DEHAT,DERAPUR,2017,2,9
KANPUR DEHAT,DERAPUR,2017,3,13
KANPUR DEHAT,DERAPUR,2017,4,24
KANPUR DEHAT,DERAPUR,2017,5,38
KANPUR DEHAT,DERAPUR,2017,6,43
KANPUR DEHAT,DERAPUR,2017,7,60
KANPUR DEHAT,DERAPUR,2017,8,42
KANPUR DEHAT,DERAPUR,2017,9,64
KANPUR DEHAT,DERAPUR,2017,10,83
KANPUR DEHAT,DERAPUR,2017,11,31
KANPUR DEHAT,DERAPUR,2017,12,29
KANPUR DEHAT,DERAPUR,2018,1,15
KANPUR DEHAT,DERAPUR,2018,2,18
KANPUR DEHAT,DERAPUR,2018,3,11
KANPUR DEHAT,DERAPUR,2018,4,37
KANPUR DEHAT,DERAPUR,2018,5,45
KANPUR DEHAT,DERAPUR,2018,6,34
KANPUR DEHAT,DERAPUR,2018,7,37
KANPUR DEHAT,DERAPUR,2018,8,42
KANPUR DEHAT,DERAPUR,2018,9,24
KANPUR DEHAT,DERAPUR,2018,10,29
KANPUR DEHAT,DERAPUR,2018,11,40
KANPUR DEHAT,DERAPUR,2018,12,30
KANPUR DEHAT,DEVRAHAT,2016,1,5
KANPUR DEHAT,DEVRAHAT,2016,2,5
KANPUR DEHAT,DEVRAHAT,2016,3,7
KANPUR DEHAT,DEVRAHAT,2016,4,9
KANPUR DEHAT,DEVRAHAT,2016,5,6
KANPUR DEHAT,DEVRAHAT,2016,6,13
KANPUR DEHAT,DEVRAHAT,2016,7,13
KANPUR DEHAT,DEVRAHAT,2016,8,1
KANPUR DEHAT,DEVRAHAT,2016,9,10
KANPUR DEHAT,DEVRAHAT,2016,10,7
KANPUR DEHAT,DEVRAHAT,2016,11,0
KANPUR DEHAT,DEVRAHAT,2016,12,2
KANPUR DEHAT,DEVRAHAT,2017,1,4
KANPUR DEHAT,DEVRAHAT,2017,2,7
KANPUR DEHAT,DEVRAHAT,2017,3,13
KANPUR DEHAT,DEVRAHAT,2017,4,1
KANPUR DEHAT,DEVRAHAT,2017,5,1
KANPUR DEHAT,DEVRAHAT,2017,6,6
KANPUR DEHAT,DEVRAHAT,2017,7,14
KANPUR DEHAT,DEVRAHAT,2017,8,7
KANPUR DEHAT,DEVRAHAT,2017,9,6
KANPUR DEHAT,DEVRAHAT,2017,10,8
KANPUR DEHAT,DEVRAHAT,2017,11,1
KANPUR DEHAT,DEVRAHAT,2017,12,2
KANPUR DEHAT,DEVRAHAT,2018,1,12
KANPUR DEHAT,DEVRAHAT,2018,2,17
KANPUR DEHAT,DEVRAHAT,2018,3,4
KANPUR DEHAT,DEVRAHAT,2018,4,1
KANPUR DEHAT,DEVRAHAT,2018,5,2
KANPUR DEHAT,DEVRAHAT,2018,6,51
KANPUR DEHAT,DEVRAHAT,2018,7,3
KANPUR DEHAT,DEVRAHAT,2018,8,0
KANPUR DEHAT,DEVRAHAT,2018,9,0
KANPUR DEHAT,DEVRAHAT,2018,10,1
KANPUR DEHAT,DEVRAHAT,2018,11,10
KANPUR DEHAT,DEVRAHAT,2018,12,1
KANPUR DEHAT,GAJNER,2016,1,17
KANPUR DEHAT,GAJNER,2016,2,13
KANPUR DEHAT,GAJNER,2016,3,45
KANPUR DEHAT,GAJNER,2016,4,12
KANPUR DEHAT,GAJNER,2016,5,17
KANPUR DEHAT,GAJNER,2016,6,14
KANPUR DEHAT,GAJNER,2016,7,23
KANPUR DEHAT,GAJNER,2016,8,17
KANPUR DEHAT,GAJNER,2016,9,12
KANPUR DEHAT,GAJNER,2016,10,21
KANPUR DEHAT,GAJNER,2016,11,13
KANPUR DEHAT,GAJNER,2016,12,11
KANPUR DEHAT,GAJNER,2017,1,9
KANPUR DEHAT,GAJNER,2017,2,7
KANPUR DEHAT,GAJNER,2017,3,15
KANPUR DEHAT,GAJNER,2017,4,18
KANPUR DEHAT,GAJNER,2017,5,21
KANPUR DEHAT,GAJNER,2017,6,29
KANPUR DEHAT,GAJNER,2017,7,29
KANPUR DEHAT,GAJNER,2017,8,31
KANPUR DEHAT,GAJNER,2017,9,42
KANPUR DEHAT,GAJNER,2017,10,28
KANPUR DEHAT,GAJNER,2017,11,11
KANPUR DEHAT,GAJNER,2017,12,95
KANPUR DEHAT,GAJNER,2018,1,10
KANPUR DEHAT,GAJNER,2018,2,31
KANPUR DEHAT,GAJNER,2018,3,18
KANPUR DEHAT,GAJNER,2018,4,23
KANPUR DEHAT,GAJNER,2018,5,42
KANPUR DEHAT,GAJNER,2018,6,22
KANPUR DEHAT,GAJNER,2018,7,25
KANPUR DEHAT,GAJNER,2018,8,16
KANPUR DEHAT,GAJNER,2018,9,41
KANPUR DEHAT,GAJNER,2018,10,32
KANPUR DEHAT,GAJNER,2018,11,14
KANPUR DEHAT,GAJNER,2018,12,26
KANPUR DEHAT,MAHILA THANA,2016,1,0
KANPUR DEHAT,MAHILA THANA,2016,2,1
KANPUR DEHAT,MAHILA THANA,2016,3,4
KANPUR DEHAT,MAHILA THANA,2016,4,3
KANPUR DEHAT,MAHILA THANA,2016,5,1
KANPUR DEHAT,MAHILA THANA,2016,6,2
KANPUR DEHAT,MAHILA THANA,2016,7,3
KANPUR DEHAT,MAHILA THANA,2016,8,0
KANPUR DEHAT,MAHILA THANA,2016,9,1
KANPUR DEHAT,MAHILA THANA,2016,10,1
KANPUR DEHAT,MAHILA THANA,2016,11,2
KANPUR DEHAT,MAHILA THANA,2016,12,1
KANPUR DEHAT,MAHILA THANA,2017,1,0
KANPUR DEHAT,MAHILA THANA,2017,2,0
KANPUR DEHAT,MAHILA THANA,2017,3,0
KANPUR DEHAT,MAHILA THANA,2017,4,0
KANPUR DEHAT,MAHILA THANA,2017,5,0
KANPUR DEHAT,MAHILA THANA,2017,6,0
KANPUR DEHAT,MAHILA THANA,2017,7,0
KANPUR DEHAT,MAHILA THANA,2017,8,1
KANPUR DEHAT,MAHILA THANA,2017,9,0
KANPUR DEHAT,MAHILA THANA,2017,10,1
KANPUR DEHAT,MAHILA THANA,2017,11,1
KANPUR DEHAT,MAHILA THANA,2017,12,0
KANPUR DEHAT,MAHILA THANA,2018,1,0
KANPUR DEHAT,MAHILA THANA,2018,2,1
KANPUR DEHAT,MAHILA THANA,2018,3,0
KANPUR DEHAT,MAHILA THANA,2018,4,0
KANPUR DEHAT,MAHILA THANA,2018,5,0
KANPUR DEHAT,MAHILA THANA,2018,6,0
KANPUR DEHAT,MAHILA THANA,2018,7,0
KANPUR DEHAT,MAHILA THANA,2018,8,1
KANPUR DEHAT,MAHILA THANA,2018,9,1
KANPUR DEHAT,MAHILA THANA,2018,10,1
KANPUR DEHAT,MAHILA THANA,2018,11,2
KANPUR DEHAT,MAHILA THANA,2018,12,0
KANPUR DEHAT,MANGALPUR,2016,1,29
KANPUR DEHAT,MANGALPUR,2016,2,32
KANPUR DEHAT,MANGALPUR,2016,3,44
KANPUR DEHAT,MANGALPUR,2016,4,39
KANPUR DEHAT,MANGALPUR,2016,5,60
KANPUR DEHAT,MANGALPUR,2016,6,41
KANPUR DEHAT,MANGALPUR,2016,7,71
KANPUR DEHAT,MANGALPUR,2016,8,26
KANPUR DEHAT,MANGALPUR,2016,9,58
KANPUR DEHAT,MANGALPUR,2016,10,41
KANPUR DEHAT,MANGALPUR,2016,11,37
KANPUR DEHAT,MANGALPUR,2016,12,37
KANPUR DEHAT,MANGALPUR,2017,1,33
KANPUR DEHAT,MANGALPUR,2017,2,13
KANPUR DEHAT,MANGALPUR,2017,3,35
KANPUR DEHAT,MANGALPUR,2017,4,42
KANPUR DEHAT,MANGALPUR,2017,5,37
KANPUR DEHAT,MANGALPUR,2017,6,70
KANPUR DEHAT,MANGALPUR,2017,7,120
KANPUR DEHAT,MANGALPUR,2017,8,60
KANPUR DEHAT,MANGALPUR,2017,9,42
KANPUR DEHAT,MANGALPUR,2017,10,48
KANPUR DEHAT,MANGALPUR,2017,11,47
KANPUR DEHAT,MANGALPUR,2017,12,39
KANPUR DEHAT,MANGALPUR,2018,1,29
KANPUR DEHAT,MANGALPUR,2018,2,35
KANPUR DEHAT,MANGALPUR,2018,3,36
KANPUR DEHAT,MANGALPUR,2018,4,32
KANPUR DEHAT,MANGALPUR,2018,5,36
KANPUR DEHAT,MANGALPUR,2018,6,51
KANPUR DEHAT,MANGALPUR,2018,7,52
KANPUR DEHAT,MANGALPUR,2018,8,73
KANPUR DEHAT,MANGALPUR,2018,9,48
KANPUR DEHAT,MANGALPUR,2018,10,36
KANPUR DEHAT,MANGALPUR,2018,11,44
KANPUR DEHAT,MANGALPUR,2018,12,24
KANPUR DEHAT,MOOSA NAGAR,2016,1,15
KANPUR DEHAT,MOOSA NAGAR,2016,2,28
KANPUR DEHAT,MOOSA NAGAR,2016,3,20
KANPUR DEHAT,MOOSA NAGAR,2016,4,14
KANPUR DEHAT,MOOSA NAGAR,2016,5,31
KANPUR DEHAT,MOOSA NAGAR,2016,6,23
KANPUR DEHAT,MOOSA NAGAR,2016,7,19
KANPUR DEHAT,MOOSA NAGAR,2016,8,11
KANPUR DEHAT,MOOSA NAGAR,2016,9,28
KANPUR DEHAT,MOOSA NAGAR,2016,10,43
KANPUR DEHAT,MOOSA NAGAR,2016,11,27
KANPUR DEHAT,MOOSA NAGAR,2016,12,16
KANPUR DEHAT,MOOSA NAGAR,2017,1,11
KANPUR DEHAT,MOOSA NAGAR,2017,2,10
KANPUR DEHAT,MOOSA NAGAR,2017,3,26
KANPUR DEHAT,MOOSA NAGAR,2017,4,13
KANPUR DEHAT,MOOSA NAGAR,2017,5,19
KANPUR DEHAT,MOOSA NAGAR,2017,6,16
KANPUR DEHAT,MOOSA NAGAR,2017,7,22
KANPUR DEHAT,MOOSA NAGAR,2017,8,13
KANPUR DEHAT,MOOSA NAGAR,2017,9,55
KANPUR DEHAT,MOOSA NAGAR,2017,10,22
KANPUR DEHAT,MOOSA NAGAR,2017,11,8
KANPUR DEHAT,MOOSA NAGAR,2017,12,7
KANPUR DEHAT,MOOSA NAGAR,2018,1,33
KANPUR DEHAT,MOOSA NAGAR,2018,2,13
KANPUR DEHAT,MOOSA NAGAR,2018,3,9
KANPUR DEHAT,MOOSA NAGAR,2018,4,12
KANPUR DEHAT,MOOSA NAGAR,2018,5,24
KANPUR DEHAT,MOOSA NAGAR,2018,6,3
KANPUR DEHAT,MOOSA NAGAR,2018,7,12
KANPUR DEHAT,MOOSA NAGAR,2018,8,15
KANPUR DEHAT,MOOSA NAGAR,2018,9,13
KANPUR DEHAT,MOOSA NAGAR,2018,10,17
KANPUR DEHAT,MOOSA NAGAR,2018,11,16
KANPUR DEHAT,MOOSA NAGAR,2018,12,8
KANPUR DEHAT,RAJPUR,2016,1,8
KANPUR DEHAT,RAJPUR,2016,2,3
KANPUR DEHAT,RAJPUR,2016,3,7
KANPUR DEHAT,RAJPUR,2016,4,15
KANPUR DEHAT,RAJPUR,2016,5,11
KANPUR DEHAT,RAJPUR,2016,6,12
KANPUR DEHAT,RAJPUR,2016,7,11
KANPUR DEHAT,RAJPUR,2016,8,7
KANPUR DEHAT,RAJPUR,2016,9,7
KANPUR DEHAT,RAJPUR,2016,10,6
KANPUR DEHAT,RAJPUR,2016,11,6
KANPUR DEHAT,RAJPUR,2016,12,6
KANPUR DEHAT,RAJPUR,2017,1,5
KANPUR DEHAT,RAJPUR,2017,2,6
KANPUR DEHAT,RAJPUR,2017,3,7
KANPUR DEHAT,RAJPUR,2017,4,6
KANPUR DEHAT,RAJPUR,2017,5,8
KANPUR DEHAT,RAJPUR,2017,6,7
KANPUR DEHAT,RAJPUR,2017,7,29
KANPUR DEHAT,RAJPUR,2017,8,13
KANPUR DEHAT,RAJPUR,2017,9,32
KANPUR DEHAT,RAJPUR,2017,10,22
KANPUR DEHAT,RAJPUR,2017,11,7
KANPUR DEHAT,RAJPUR,2017,12,8
KANPUR DEHAT,RAJPUR,2018,1,29
KANPUR DEHAT,RAJPUR,2018,2,6
KANPUR DEHAT,RAJPUR,2018,3,7
KANPUR DEHAT,RAJPUR,2018,4,27
KANPUR DEHAT,RAJPUR,2018,5,16
KANPUR DEHAT,RAJPUR,2018,6,8
KANPUR DEHAT,RAJPUR,2018,7,12
KANPUR DEHAT,RAJPUR,2018,8,5
KANPUR DEHAT,RAJPUR,2018,9,6
KANPUR DEHAT,RAJPUR,2018,10,9
KANPUR DEHAT,RAJPUR,2018,11,25
KANPUR DEHAT,RAJPUR,2018,12,10
KANPUR DEHAT,RASULABAD,2016,1,14
KANPUR DEHAT,RASULABAD,2016,2,23
KANPUR DEHAT,RASULABAD,2016,3,24
KANPUR DEHAT,RASULABAD,2016,4,46
KANPUR DEHAT,RASULABAD,2016,5,34
KANPUR DEHAT,RASULABAD,2016,6,30
KANPUR DEHAT,RASULABAD,2016,7,56
KANPUR DEHAT,RASULABAD,2016,8,43
KANPUR DEHAT,RASULABAD,2016,9,32
KANPUR DEHAT,RASULABAD,2016,10,32
KANPUR DEHAT,RASULABAD,2016,11,29
KANPUR DEHAT,RASULABAD,2016,12,30
KANPUR DEHAT,RASULABAD,2017,1,25
KANPUR DEHAT,RASULABAD,2017,2,29
KANPUR DEHAT,RASULABAD,2017,3,45
KANPUR DEHAT,RASULABAD,2017,4,48
KANPUR DEHAT,RASULABAD,2017,5,32
KANPUR DEHAT,RASULABAD,2017,6,51
KANPUR DEHAT,RASULABAD,2017,7,61
KANPUR DEHAT,RASULABAD,2017,8,84
KANPUR DEHAT,RASULABAD,2017,9,74
KANPUR DEHAT,RASULABAD,2017,10,59
KANPUR DEHAT,RASULABAD,2017,11,67
KANPUR DEHAT,RASULABAD,2017,12,60
KANPUR DEHAT,RASULABAD,2018,1,40
KANPUR DEHAT,RASULABAD,2018,2,49
KANPUR DEHAT,RASULABAD,2018,3,81
KANPUR DEHAT,RASULABAD,2018,4,42
KANPUR DEHAT,RASULABAD,2018,5,60
KANPUR DEHAT,RASULABAD,2018,6,56
KANPUR DEHAT,RASULABAD,2018,7,64
